企业名称,客户,销售占比,销售金额,报告期,数据来源,关联关系
创耀（苏州）通信科技股份有限公司,北京溢美四方软件技术有限公司,9.18%,0.10万元,2020-12-01,年报,-
哈森商贸（中国）股份有限公司,郑州大学第一附属医院,-,-,2024-01-24,招投标公告,-
哈森商贸（中国）股份有限公司,安徽东至农村商业银行股份有限公司,-,-,2023-12-07,招投标公告,-
哈森商贸（中国）股份有限公司,安庆大金新百百货有限公司,-,-,2019-11-11,司法数据,-
哈森商贸（中国）股份有限公司,苏州市华琨新苏购物中心有限公司,-,-,2019-01-28,司法数据,-
哈森商贸（中国）股份有限公司,上海中主信息科技股份有限公司,2.13%,132.67万元,2017-04-07,客户公告,非关联方
哈森商贸（中国）股份有限公司,唯品会（中国）有限公司,1.50%,3071.96万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,Wolverine World Wide， Inc.,11.34%,24595.16万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,重庆百货大楼股份有限公司,3.38%,7336.54万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,C&J Clark America Inc,1.76%,3818.75万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,合肥百货大楼集团股份有限公司,1.12%,2435.06万元,2016-06-07,年报,-
哈森商贸（中国）股份有限公司,C. & J. CLARK INTERNATIONAL LIMITED,2.45%,4757.83万元,2016-06-07,年报,-
江苏南方精工股份有限公司,浙江环动机器人关节科技股份有限公司,6.61%,840.87万元,2025-04-29,客户公告,-
江苏南方精工股份有限公司,翰昂汽车零部件（常州）有限公司,-,964.53万元,2012-04-20,年报,-
江苏南方精工股份有限公司,五羊━本田摩托（广州）有限公司,-,1014.97万元,2012-04-20,年报,-
江苏南方精工股份有限公司,法雷奥凯佩科液力变矩器（南京）有限公司,7.60%,1748.05万元,2012-04-20,年报,非关联方
江苏南方精工股份有限公司,江门市豪爵精密机械有限公司,7.27%,1671.58万元,2012-04-20,年报,非关联方
申联生物医药（上海）股份有限公司,广西壮族自治区动物疫病预防控制中心（广西壮族自治区屠宰技术中心）,-,167.00万元,2025-06-18,招投标公告,-
申联生物医药（上海）股份有限公司,临沧市动物疫病预防控制中心,-,160.00万元,2025-06-16,招投标公告,-
申联生物医药（上海）股份有限公司,江西省农业农村厅本级,-,-,2025-05-30,招投标公告,-
申联生物医药（上海）股份有限公司,天津市动物疫病预防控制中心,-,10.00万元,2025-05-26,招投标公告,-
申联生物医药（上海）股份有限公司,威海市动物疫病预防与控制中心,-,-,2025-05-22,招投标公告,-
申联生物医药（上海）股份有限公司,新疆维吾尔自治区喀什地区动物疾病控制与诊断中心,-,-,2025-05-21,招投标公告,-
申联生物医药（上海）股份有限公司,湖南省畜牧水产事务中心,-,57.00万元,2025-05-07,招投标公告,-
申联生物医药（上海）股份有限公司,乌兰察布市动物疫病预防控制中心,-,-,2025-04-25,招投标公告,-
申联生物医药（上海）股份有限公司,射阳县动物疫病预防控制中心（射阳县畜牧兽医服务中心）,-,-,2025-04-25,招投标公告,-
申联生物医药（上海）股份有限公司,辽宁省农业农村厅,-,-,2025-04-25,招投标公告,-
申联生物医药（上海）股份有限公司,江西省农业农村厅（江西省乡村振兴局）,-,-,2025-04-25,招投标公告,-
申联生物医药（上海）股份有限公司,大庆市农业农村局,-,192.86万元,2025-04-24,招投标公告,-
申联生物医药（上海）股份有限公司,南京市栖霞区农业农村局,-,-,2025-04-17,招投标公告,-
申联生物医药（上海）股份有限公司,山东省畜牧兽医局机关,-,-,2025-04-16,招投标公告,-
申联生物医药（上海）股份有限公司,河北省农业农村厅本级,-,700.00万元,2025-04-16,招投标公告,-
申联生物医药（上海）股份有限公司,滨海县畜牧兽医站,-,-,2025-04-16,招投标公告,-
申联生物医药（上海）股份有限公司,南通市海门区畜牧兽医站（南通市海门区动物疫病预防控制中心、南通市海门区家畜改良站）,-,13.76万元,2025-04-14,招投标公告,-
申联生物医药（上海）股份有限公司,采购人委,-,159.30万元,2025-04-09,招投标公告,-
申联生物医药（上海）股份有限公司,如皋市农业农村局,-,-,2025-04-09,招投标公告,-
申联生物医药（上海）股份有限公司,齐齐哈尔市农业农村局,-,-,2025-04-09,招投标公告,-
申联生物医药（上海）股份有限公司,阿勒泰地区动物疾病控制与诊断中心,-,-,2025-04-08,招投标公告,-
申联生物医药（上海）股份有限公司,伊犁哈萨克自治州动物疾病控制与诊断中心（伊犁哈萨克自治州畜产品兽药饲料监察所）,-,29.40万元,2025-04-08,招投标公告,-
申联生物医药（上海）股份有限公司,和田地区动物疫病控制与诊断中心,-,-,2025-04-07,招投标公告,-
申联生物医药（上海）股份有限公司,中卫市沙坡头区农业综合行政执法大队,-,-,2025-03-04,招投标公告,-
申联生物医药（上海）股份有限公司,玉溪市农业农村局（玉溪市畜牧兽医局、玉溪市乡村振兴局）,-,40.00万元,2025-02-28,招投标公告,-
申联生物医药（上海）股份有限公司,宜良县畜牧渔业科技推广服务中心,-,10.00万元,2025-02-27,招投标公告,-
申联生物医药（上海）股份有限公司,德宏傣族景颇族自治州动物疫病预防控制中心,-,-,2025-02-25,招投标公告,-
申联生物医药（上海）股份有限公司,淮安市清江浦区动物卫生监督所（淮安市清江浦区动物疫病预防控制中心）,-,-,2025-02-25,招投标公告,-
申联生物医药（上海）股份有限公司,沭阳县农业农村局本级,-,112.00万元,2025-02-20,招投标公告,-
申联生物医药（上海）股份有限公司,鹤岗市农业农村局,-,-,2025-02-20,招投标公告,-
申联生物医药（上海）股份有限公司,克孜勒苏柯尔克孜自治州动物疾病控制与诊断中心,-,160.65万元,2025-02-20,招投标公告,-
申联生物医药（上海）股份有限公司,寻甸回族彝族自治县农业农村局,-,19.00万元,2025-02-19,招投标公告,-
申联生物医药（上海）股份有限公司,湖北省农业农村厅,-,-,2025-02-18,招投标公告,-
申联生物医药（上海）股份有限公司,甘肃省农业农村厅,-,-,2025-02-12,招投标公告,-
申联生物医药（上海）股份有限公司,海安县畜牧兽医站,-,47.94万元,2025-01-15,招投标公告,-
申联生物医药（上海）股份有限公司,淮安市淮安区动物卫生监督所（淮安市淮安区动物疫病预防控制中心淮安市淮安区畜牧技术推广站）,-,-,2025-01-09,招投标公告,-
申联生物医药（上海）股份有限公司,盐城市盐都区畜牧兽医站（468247025）,-,-,2025-01-08,招投标公告,-
申联生物医药（上海）股份有限公司,额敏县畜牧兽医站（额敏县动物疫病预防控制中心）,-,3.00万元,2024-12-31,招投标公告,-
申联生物医药（上海）股份有限公司,和布克赛尔蒙古自治县畜牧兽医站,-,0.30万元,2024-12-31,招投标公告,-
申联生物医药（上海）股份有限公司,淮安市淮阴区动物疫病预防控制中心,-,-,2024-12-27,招投标公告,-
申联生物医药（上海）股份有限公司,宁夏动物疾病预防控制中心,-,-,2024-12-19,招投标公告,-
申联生物医药（上海）股份有限公司,文山壮族苗族自治州动物疫病预防控制中心（文山州畜产品安全检测中心、文山州兽药饲料检测所）,-,100.00万元,2024-12-11,招投标公告,-
申联生物医药（上海）股份有限公司,宿迁市宿城区畜牧兽医站,-,-,2024-12-10,招投标公告,-
申联生物医药（上海）股份有限公司,昭通市畜牧兽医技术推广站（昭通市动物疫病预防控制中心）,-,-,2024-11-27,招投标公告,-
申联生物医药（上海）股份有限公司,招远市动物疫病预防控制中心（招远市畜牧兽医站、招远市动物卫生检疫中心）,-,-,2024-11-06,招投标公告,-
申联生物医药（上海）股份有限公司,镇雄县动物卫生监督所,-,-,2024-10-30,招投标公告,-
申联生物医药（上海）股份有限公司,眉山市农业农村局,-,-,2024-10-18,招投标公告,-
申联生物医药（上海）股份有限公司,山西省农业农村厅,-,-,2024-09-22,招投标公告,-
申联生物医药（上海）股份有限公司,博尔塔拉蒙古自治州动物疾病控制与诊断中心,-,0.29万元,2024-09-20,招投标公告,-
申联生物医药（上海）股份有限公司,广东省动物疫病预防控制中心（广东省动物卫生检疫所）,-,-,2024-09-18,招投标公告,-
申联生物医药（上海）股份有限公司,宁夏回族自治区动物疾病预防控制中心,-,-,2024-09-09,招投标公告,-
申联生物医药（上海）股份有限公司,徐州市农业农村局,-,-,2024-08-23,招投标公告,-
申联生物医药（上海）股份有限公司,腾冲市动物疫病预防控制中心,-,-,2024-08-01,招投标公告,-
申联生物医药（上海）股份有限公司,曲靖市农业农村局,-,225.00万元,2024-07-30,招投标公告,-
申联生物医药（上海）股份有限公司,托里县畜牧兽医站,-,0.30万元,2024-07-25,招投标公告,-
申联生物医药（上海）股份有限公司,昆明市农业农村局（昆明市畜牧兽医局）,-,56.00万元,2024-07-24,招投标公告,-
申联生物医药（上海）股份有限公司,贵州省动物疫病预防控制中心,-,-,2024-07-23,招投标公告,-
申联生物医药（上海）股份有限公司,眉山市东坡区动物疫病预防控制中心,-,-,2024-07-12,招投标公告,-
申联生物医药（上海）股份有限公司,眉山市东坡区农业农村局（眉山市东坡区乡村振兴局、眉山市东坡区农业综合行政执法大队）,-,-,2024-07-12,招投标公告,-
申联生物医药（上海）股份有限公司,宾川县动物疫病预防控制中心（无）,-,-,2024-07-10,招投标公告,-
申联生物医药（上海）股份有限公司,昌乐县畜牧业发展中心,-,18.00万元,2024-05-15,招投标公告,-
申联生物医药（上海）股份有限公司,江苏省动物疫病预防控制中心（江苏省动物血吸虫病防治站）,-,-,2024-05-14,招投标公告,-
申联生物医药（上海）股份有限公司,平邑县畜牧发展促进中心,-,80.00万元,2024-05-13,招投标公告,-
申联生物医药（上海）股份有限公司,五莲县畜牧兽医管理服务中心,-,-,2024-05-09,招投标公告,-
申联生物医药（上海）股份有限公司,丽江市动物疫病预防控制中心,-,-,2024-04-29,招投标公告,-
申联生物医药（上海）股份有限公司,临胸县畜牧业发展中心,-,8.00万元,2024-04-26,招投标公告,-
申联生物医药（上海）股份有限公司,沙湾市畜牧兽医站（沙湾市动物疫病预防控制中心）,-,10.00万元,2024-04-25,招投标公告,-
申联生物医药（上海）股份有限公司,临朐县畜牧业发展中心,-,-,2024-04-25,招投标公告,-
申联生物医药（上海）股份有限公司,阳信县畜牧兽医管理服务中心,-,44.00万元,2024-04-22,招投标公告,-
申联生物医药（上海）股份有限公司,漾濞彝族自治县农业农村局,-,-,2024-04-17,招投标公告,-
申联生物医药（上海）股份有限公司,无棣县畜牧兽医管理服务中心,-,-,2024-04-10,招投标公告,-
申联生物医药（上海）股份有限公司,兰陵县农业农村局,-,-,2024-04-10,招投标公告,-
申联生物医药（上海）股份有限公司,内蒙古自治区动物疫病预防控制中心（内蒙古自治区兽药检验中心）,-,-,2024-04-09,招投标公告,-
申联生物医药（上海）股份有限公司,重庆市动物疫病预防控制中心（重庆市兽药饲料检测所）,-,-,2024-04-08,招投标公告,-
申联生物医药（上海）股份有限公司,裕民县畜牧兽医站,-,0.60万元,2024-04-08,招投标公告,-
申联生物医药（上海）股份有限公司,吉林省畜牧业管理局,-,105.60万元,2024-04-08,招投标公告,-
申联生物医药（上海）股份有限公司,日照市岚山区农业农村局,-,-,2024-04-04,招投标公告,-
申联生物医药（上海）股份有限公司,塔城市畜牧兽医站,-,5.00万元,2024-04-03,招投标公告,-
申联生物医药（上海）股份有限公司,莒南县农业农村局,-,-,2024-04-03,招投标公告,-
申联生物医药（上海）股份有限公司,平原县畜牧业发展中心,-,-,2024-04-03,招投标公告,-
申联生物医药（上海）股份有限公司,北大荒农垦集团有限公司,-,56.00万元,2024-04-02,招投标公告,-
申联生物医药（上海）股份有限公司,诸城市畜牧业发展中心,-,-,2024-04-02,招投标公告,-
申联生物医药（上海）股份有限公司,日照市东港区畜牧兽医管理服务中心,-,-,2024-04-02,招投标公告,-
申联生物医药（上海）股份有限公司,鹤庆县动物疫病预防控制中心,-,88.00万元,2024-03-29,招投标公告,-
申联生物医药（上海）股份有限公司,日照市岚山区农业农村局机关,-,-,2024-03-29,招投标公告,-
申联生物医药（上海）股份有限公司,沂源县农业农村局,-,-,2024-03-29,招投标公告,-
申联生物医药（上海）股份有限公司,安徽省农业农村厅,-,-,2024-03-28,招投标公告,-
申联生物医药（上海）股份有限公司,郯城县农业农村局,-,-,2024-03-27,招投标公告,-
申联生物医药（上海）股份有限公司,莒县畜牧兽医管理服务中心,-,-,2024-03-27,招投标公告,-
申联生物医药（上海）股份有限公司,汶上县畜牧兽医事业发展中心,-,-,2024-03-26,招投标公告,-
